birthday,unique_city,avg_postcode,median_postcode
2024-04-18 13:00:00,16,52153.625,44348.5
2024-04-18 14:00:00,20,55777.95,64859.0
2024-04-18 15:00:00,19,50388.42105263158,58227.0
2024-04-18 16:00:00,14,36566.78571428572,31490.5
2024-04-18 17:00:00,21,54267.52380952381,50053.0
2024-04-18 18:00:00,16,49112.8125,62389.0
2024-04-18 19:00:00,24,43217.375,35620.5
2024-04-18 20:00:00,17,58307.41176470588,68887.0
2024-04-18 21:00:00,21,46589.42857142857,34587.0
2024-04-18 22:00:00,18,51748.27777777778,55412.5
2024-04-18 23:00:00,30,49916.933333333334,39142.5
2024-04-19 00:00:00,26,45814.846153846156,50714.0
2024-04-19 03:00:00,22,51990.59090909091,50028.5
2024-04-19 04:00:00,21,33750.857142857145,32215.0
2024-04-19 05:00:00,22,49792.818181818184,42562.0
2024-04-19 06:00:00,17,49385.05882352941,60333.0
2024-04-19 07:00:00,17,49904.41176470588,45087.0
2024-04-19 08:00:00,15,46391.86666666667,53226.0
2024-04-19 09:00:00,22,46125.72727272727,50016.5
2024-04-19 10:00:00,20,52814.6,51207.5
2024-04-19 11:00:00,17,57388.0,62182.0
2024-04-19 12:00:00,17,50082.82352941176,39251.0
2024-04-19 13:00:00,23,54246.739130434784,60549.0
2024-04-19 14:00:00,22,50577.77272727273,52718.0
2024-04-19 15:00:00,24,45702.25,46778.0
2024-04-19 16:00:00,22,50268.90909090909,41377.5
2024-04-19 17:00:00,23,59941.0,74642.0
2024-04-19 18:00:00,18,55266.72222222222,60399.0
2024-04-19 19:00:00,15,61858.73333333333,60548.0
2024-04-19 20:00:00,24,56438.583333333336,56902.0
2024-04-19 21:00:00,25,59635.36,57075.0
2024-04-19 22:00:00,12,58117.5,61755.5
2024-04-19 23:00:00,14,60116.92857142857,59865.0
2024-04-20 00:00:00,18,51368.77777777778,62297.0
2024-04-20 03:00:00,22,60724.454545454544,60152.5
2024-04-20 04:00:00,24,43239.0,47861.0
2024-04-20 05:00:00,24,54075.791666666664,57696.0
2024-04-20 06:00:00,9,43897.333333333336,41179.0
2024-04-20 07:00:00,23,51688.65217391304,51495.0
2024-04-20 08:00:00,17,61976.76470588235,68109.0
2024-04-20 09:00:00,20,50869.95,55613.5
2024-04-20 10:00:00,20,49105.45,54422.0
2024-04-20 11:00:00,21,58863.52380952381,63463.0
2024-04-20 12:00:00,26,41051.61538461538,26216.5
2024-04-20 13:00:00,21,34662.23809523809,27526.0
2024-04-20 14:00:00,18,59860.944444444445,71737.5
2024-04-20 15:00:00,21,54203.76190476191,55030.0
2024-04-20 16:00:00,14,51724.28571428572,53333.0
2024-04-20 17:00:00,20,46643.25,44336.0
2024-04-20 18:00:00,20,44840.8,33568.5
2024-04-20 19:00:00,15,53027.8,73367.0
2024-04-20 20:00:00,27,51469.92592592593,52901.0
2024-04-20 21:00:00,25,46503.76,48679.0
2024-04-20 22:00:00,21,51210.04761904762,63585.0
2024-04-20 23:00:00,32,49466.4375,46699.0
2024-04-21 00:00:00,21,70620.27272727272,74310.0
2024-04-21 03:00:00,27,49614.148148148146,49479.0
2024-04-21 04:00:00,19,57335.57894736842,54047.0
2024-04-21 05:00:00,25,44215.4,54713.0
2024-04-21 06:00:00,21,54021.0,49875.0
2024-04-21 07:00:00,15,55240.73333333333,63544.0
2024-04-21 08:00:00,11,47190.72727272727,53695.0
2024-04-21 09:00:00,18,64091.833333333336,65449.5
2024-04-21 10:00:00,22,38302.681818181816,30615.5
2024-04-21 11:00:00,21,43115.80952380953,37453.0
2024-04-21 12:00:00,17,49610.72222222222,46874.0
2024-04-21 13:00:00,20,55112.35,52806.5
2024-04-21 14:00:00,10,58279.4,65355.0
2024-04-21 15:00:00,21,58881.52380952381,65707.0
2024-04-21 16:00:00,21,56169.380952380954,64001.0
2024-04-21 17:00:00,9,57367.11111111111,54339.0
2024-04-21 18:00:00,20,43712.75,47449.5
2024-04-21 19:00:00,18,46685.166666666664,40678.5
2024-04-21 20:00:00,25,65084.04,71915.0
2024-04-21 21:00:00,17,40583.882352941175,32354.0
2024-04-21 22:00:00,18,51389.666666666664,54158.5
2024-04-21 23:00:00,21,51452.42857142857,56268.0
2024-04-22 00:00:00,19,49545.63157894737,37656.0
2024-04-22 03:00:00,23,59598.434782608696,70738.0
2024-04-22 04:00:00,15,49360.6,46105.0
2024-04-22 05:00:00,16,53055.875,63910.5
2024-04-22 06:00:00,15,52378.86666666667,49263.0
2024-04-22 07:00:00,25,53375.64,51962.0
2024-04-22 08:00:00,21,49221.19047619047,53546.0
2024-04-22 09:00:00,23,58876.52173913043,62477.0
2024-04-22 10:00:00,21,52148.09523809524,52343.0
2024-04-22 11:00:00,28,55811.392857142855,60366.5
2024-04-22 12:00:00,8,48015.25,57131.0
2024-04-22 13:00:00,18,51562.833333333336,56250.5
2024-04-22 14:00:00,19,46570.84210526316,41742.0
2024-04-22 15:00:00,10,56478.5,62948.5
2024-04-22 16:00:00,27,50584.22222222222,52561.0
2024-04-22 17:00:00,16,43506.9375,39325.0
2024-04-22 18:00:00,17,50108.17647058824,50992.0
2024-04-22 19:00:00,21,46306.619047619046,48987.0
2024-04-22 20:00:00,21,50448.80952380953,57624.0
2024-04-22 21:00:00,30,41581.833333333336,43449.0
2024-04-22 22:00:00,23,53175.34782608696,45242.0
2024-04-22 23:00:00,24,44784.375,43508.0
2024-04-23 00:00:00,19,46226.05263157895,44569.0
2024-04-23 03:00:00,14,54320.142857142855,60124.5
2024-04-23 04:00:00,18,44990.88888888889,39734.5
2024-04-23 05:00:00,27,48622.11111111111,44663.0
2024-04-23 06:00:00,18,64648.61111111111,60750.0
2024-04-23 07:00:00,18,39871.944444444445,33713.0
2024-04-23 08:00:00,18,35647.0,27551.0
2024-04-23 09:00:00,20,48683.65,41696.5
2024-04-23 10:00:00,17,67888.0,74004.0
2024-04-23 11:00:00,17,38160.41176470588,28674.0
2024-04-23 12:00:00,25,47469.56,52215.0
2024-04-23 13:00:00,25,52368.64,46194.0
2024-04-23 14:00:00,12,50702.416666666664,54176.5
2024-04-23 15:00:00,18,54853.444444444445,52739.0
2024-04-23 16:00:00,19,63394.21052631579,80211.0
2024-04-23 17:00:00,29,40962.137931034486,41762.0
2024-04-23 18:00:00,17,56547.05882352941,57863.0
2024-04-23 19:00:00,18,53675.27777777778,56378.5
2024-04-23 20:00:00,18,42984.61111111111,45067.0
2024-04-23 21:00:00,18,49617.833333333336,54730.0
2024-04-23 22:00:00,17,52541.529411764706,45386.0
2024-04-23 23:00:00,17,42861.470588235294,37343.0
2024-04-24 00:00:00,22,44919.27272727273,41121.0
2024-04-24 03:00:00,22,46621.90909090909,50715.0
2024-04-24 04:00:00,15,48195.73333333333,52311.0
2024-04-24 05:00:00,16,43666.875,40745.0
2024-04-24 06:00:00,21,42236.28571428572,35517.0
2024-04-24 07:00:00,13,58477.230769230766,54486.0
2024-04-24 08:00:00,24,49410.625,45522.0
2024-04-24 09:00:00,28,53916.142857142855,52661.0
2024-04-24 10:00:00,19,48731.0,48798.0
2024-04-24 11:00:00,15,52112.86666666667,61421.0
2024-04-24 12:00:00,18,56368.88888888889,65818.0
2024-04-24 13:00:00,17,47145.05882352941,33050.0
2024-04-24 14:00:00,14,54820.357142857145,63926.0
2024-04-24 15:00:00,16,57528.875,63866.5
2024-04-24 16:00:00,16,59992.1875,65928.5
2024-04-24 17:00:00,16,47531.5,45453.5
2024-04-24 18:00:00,20,48598.55,50684.5
2024-04-24 19:00:00,18,62751.11111111111,70340.5
2024-04-24 20:00:00,20,44710.1,43554.0
2024-04-24 21:00:00,17,49413.94117647059,55905.0
2024-04-24 22:00:00,17,44402.0,40094.0
2024-04-24 23:00:00,25,47972.92,41848.0
2024-04-25 00:00:00,19,53790.89473684211,47204.0
2024-04-25 03:00:00,17,55113.294117647056,47917.0
2024-04-25 04:00:00,16,48707.0625,41103.0
2024-04-25 05:00:00,21,53486.142857142855,59757.0
2024-04-25 06:00:00,16,42766.125,37866.5
2024-04-25 07:00:00,16,44201.125,39045.5
2024-04-25 08:00:00,18,62317.055555555555,72946.5
2024-04-25 09:00:00,20,51188.5,59659.0
2024-04-25 10:00:00,23,51042.913043478264,55497.0
2024-04-25 11:00:00,24,56644.0,60089.5
2024-04-25 12:00:00,18,57218.833333333336,63364.0
2024-04-25 13:00:00,14,47849.78571428572,45093.0
2024-04-25 14:00:00,17,39816.05882352941,25840.0
2024-04-25 15:00:00,15,59223.13333333333,68335.0
2024-04-25 16:00:00,25,49976.2,55396.0
2024-04-25 17:00:00,23,41973.30434782609,37035.0
2024-04-25 18:00:00,18,58708.555555555555,81567.5
2024-04-25 19:00:00,23,48833.782608695656,52002.0
2024-04-25 20:00:00,18,56465.055555555555,55374.0
2024-04-25 21:00:00,21,46892.19047619047,41258.0
2024-04-25 22:00:00,26,52689.38461538462,54969.5
2024-04-25 23:00:00,16,49056.6875,55414.5
2024-04-26 00:00:00,18,56182.555555555555,61443.0
2024-04-26 03:00:00,26,52008.192307692305,54701.0
2024-04-26 04:00:00,16,48980.25,50534.0
2024-04-26 05:00:00,17,49947.0,50673.0
2024-04-26 06:00:00,13,49753.230769230766,56308.0
2024-04-26 07:00:00,19,54694.63157894737,55587.0
2024-04-26 08:00:00,24,50799.875,58510.0
2024-04-26 09:00:00,16,45558.5,44709.5
2024-04-26 10:00:00,13,40485.846153846156,27796.0
2024-04-26 11:00:00,11,54501.0,71393.0
2024-04-26 12:00:00,24,45960.541666666664,47037.0
2024-04-26 13:00:00,24,51683.125,58054.5
2024-04-26 14:00:00,28,41076.28571428572,36964.0
2024-04-26 15:00:00,25,41432.4,36373.0
2024-04-26 16:00:00,15,47753.26666666667,50859.0
2024-04-26 17:00:00,18,48001.944444444445,54259.0
2024-04-26 18:00:00,26,57047.230769230766,68747.5
2024-04-26 19:00:00,23,41364.47826086957,41641.0
2024-04-26 20:00:00,16,40486.25,38673.0
2024-04-26 21:00:00,21,56323.71428571428,58726.0
2024-04-26 22:00:00,21,50957.619047619046,52893.0
2024-04-26 23:00:00,16,43680.875,37253.5
2024-04-27 00:00:00,18,55103.833333333336,60652.5
2024-04-27 03:00:00,13,57518.307692307695,54068.0
2024-04-27 04:00:00,17,62447.35294117647,71796.0
2024-04-27 05:00:00,16,46751.0,49461.0
2024-04-27 06:00:00,19,47396.10526315789,47649.0
2024-04-27 07:00:00,19,53568.42105263158,55735.0
2024-04-27 08:00:00,14,50117.28571428572,49913.5
2024-04-27 09:00:00,21,52145.19047619047,49691.0
2024-04-27 10:00:00,23,56315.086956521736,63152.0
2024-04-27 11:00:00,24,44530.791666666664,40778.0
2024-04-27 12:00:00,17,57442.23529411765,44635.0
2024-04-27 13:00:00,23,52578.69565217391,53987.0
2024-04-27 14:00:00,13,38551.46153846154,27632.0
2024-04-27 15:00:00,15,52117.6,55173.0
2024-04-27 16:00:00,25,57261.28,56800.0
2024-04-27 17:00:00,28,34926.57142857143,28385.5
2024-04-27 18:00:00,19,38890.47368421053,31274.0
2024-04-27 19:00:00,21,50841.380952380954,42798.0
2024-04-27 20:00:00,24,47052.541666666664,45564.0
2024-04-27 21:00:00,18,58158.666666666664,71973.0
2024-04-27 22:00:00,25,58563.08,65440.0
2024-04-27 23:00:00,29,41047.58620689655,35594.0
2024-04-28 00:00:00,16,48698.25,42615.0
2024-04-28 03:00:00,21,61549.28571428572,66535.0
2024-04-28 04:00:00,22,39350.90909090909,35413.5
2024-04-28 05:00:00,18,61469.72222222222,61402.0
2024-04-28 06:00:00,18,36505.0,32989.5
2024-04-28 07:00:00,26,47248.53846153846,49825.5
2024-04-28 08:00:00,22,43990.681818181816,43116.5
2024-04-28 09:00:00,14,57692.71428571428,60836.0
2024-04-28 10:00:00,16,38675.875,28406.0
2024-04-28 11:00:00,14,55572.92857142857,58414.5
2024-04-28 12:00:00,21,47320.57142857143,44515.0
2024-04-28 13:00:00,21,51483.666666666664,49895.0
2024-04-28 14:00:00,24,48354.875,40016.0
2024-04-28 15:00:00,28,40310.107142857145,39676.5
2024-04-28 16:00:00,22,55020.63636363636,55870.0
2024-04-28 17:00:00,14,35188.42857142857,31362.0
2024-04-28 18:00:00,13,62086.846153846156,70500.0
2024-04-28 19:00:00,19,49665.89473684211,45272.0
2024-04-28 20:00:00,21,39094.42857142857,34398.0
2024-04-28 21:00:00,23,64695.86956521739,71543.0
2024-04-28 22:00:00,16,54227.3125,61305.5
2024-04-28 23:00:00,12,64090.666666666664,67771.5
2024-04-29 00:00:00,17,53373.64705882353,57675.0
2024-04-29 03:00:00,17,58205.117647058825,59991.0
2024-04-29 04:00:00,20,46984.65,45257.5
2024-04-29 05:00:00,16,46915.4375,50974.0
2024-04-29 06:00:00,18,48788.11111111111,43710.5
2024-04-29 07:00:00,24,48629.625,52436.5
2024-04-29 08:00:00,17,56667.58823529412,57894.0
2024-04-29 09:00:00,21,46145.818181818184,46652.5
2024-04-29 10:00:00,18,56360.77777777778,56030.0
2024-04-29 11:00:00,17,46196.470588235294,41660.0
2024-04-29 12:00:00,15,42535.6,43079.0
2024-04-29 13:00:00,23,51508.69565217391,53890.0
2024-04-29 14:00:00,17,52184.64705882353,55113.0
2024-04-29 15:00:00,17,54340.35294117647,46686.0
2024-04-29 16:00:00,21,54695.80952380953,61736.0
2024-04-29 17:00:00,13,34145.07692307692,30103.0
2024-04-29 18:00:00,18,63606.833333333336,65682.0
2024-04-29 19:00:00,18,47286.055555555555,42564.0
2024-04-29 20:00:00,13,39860.0,37307.0
2024-04-29 21:00:00,31,54771.12903225807,55120.0
2024-04-29 22:00:00,21,51921.380952380954,57977.0
2024-04-29 23:00:00,12,36223.416666666664,32881.5
2024-04-30 00:00:00,16,51529.5,41563.0
2024-04-30 03:00:00,20,58588.25,65832.5
2024-04-30 04:00:00,19,50948.10526315789,52480.0
2024-04-30 05:00:00,23,45719.13043478261,45570.0
2024-04-30 06:00:00,15,46135.0,47625.0
2024-04-30 07:00:00,15,57910.13333333333,67374.0
2024-04-30 08:00:00,18,42479.0,40800.0
2024-04-30 09:00:00,28,48965.53571428572,49938.0
2024-04-30 10:00:00,26,53030.92307692308,58301.0
2024-04-30 11:00:00,23,52948.782608695656,57761.0
2024-04-30 12:00:00,20,47949.7,54423.5
2024-04-30 13:00:00,19,57256.21052631579,53028.0
2024-04-30 14:00:00,16,41506.625,34171.0
2024-04-30 15:00:00,20,50024.5,49844.5
2024-04-30 16:00:00,23,48902.0,57913.0
2024-04-30 17:00:00,19,51573.57894736842,49982.0
2024-04-30 18:00:00,18,46067.944444444445,44964.0
2024-04-30 19:00:00,25,43313.6,39648.0
2024-04-30 20:00:00,18,45279.333333333336,40253.5
2024-04-30 21:00:00,18,36984.166666666664,31691.0
2024-04-30 22:00:00,23,50922.47826086957,52707.0
2024-04-30 23:00:00,18,57321.72222222222,50568.5
2024-05-01 00:00:00,22,55689.818181818184,58268.5
2024-05-01 03:00:00,26,46815.769230769234,47550.5
2024-05-01 04:00:00,16,57943.4375,53865.0
2024-05-01 05:00:00,20,48445.2,48984.5
2024-05-01 06:00:00,14,39610.86666666667,47194.0
2024-05-01 07:00:00,20,46605.65,51723.5
2024-05-01 08:00:00,24,46990.791666666664,46152.0
2024-05-01 09:00:00,29,49030.06896551724,40443.0
2024-05-01 10:00:00,34,50180.41176470588,49359.5
2024-05-01 11:00:00,14,61816.21428571428,66538.0
2024-05-01 12:00:00,23,64131.260869565216,71134.0
2024-05-01 13:00:00,21,54804.95238095238,58677.0
2024-05-01 14:00:00,22,45528.63636363636,45943.5
2024-05-01 15:00:00,9,52820.0,55594.0
2024-05-01 16:00:00,15,47090.26666666667,41125.0
2024-05-01 17:00:00,21,54023.57142857143,55811.0
2024-05-01 18:00:00,19,42263.68421052631,45174.0
2024-05-01 19:00:00,16,57784.4375,70110.0
2024-05-01 20:00:00,25,53647.76,51785.0
2024-05-01 21:00:00,19,50233.57894736842,48502.0
2024-05-01 22:00:00,22,42454.5,40688.5
2024-05-01 23:00:00,21,51881.71428571428,57332.0
2024-05-02 00:00:00,17,49479.23529411765,48329.0
2024-05-02 03:00:00,23,48737.565217391304,49861.0
2024-05-02 04:00:00,13,41160.769230769234,46218.0
2024-05-02 05:00:00,18,42742.88888888889,37786.0
2024-05-02 06:00:00,19,46150.68421052631,51714.0
2024-05-02 07:00:00,12,55336.333333333336,60477.0
2024-05-02 08:00:00,16,49494.375,45990.0
2024-05-02 09:00:00,18,57051.833333333336,53211.0
2024-05-02 10:00:00,19,49917.21052631579,38674.0
2024-05-02 11:00:00,15,48489.0,47097.0
2024-05-02 12:00:00,28,52467.67857142857,46591.5
2024-05-02 13:00:00,15,55704.86666666667,58197.0
2024-05-02 14:00:00,18,44531.72222222222,41518.5
2024-05-02 15:00:00,17,55320.11111111111,51322.0
2024-05-02 16:00:00,20,51476.45,53945.0
2024-05-02 17:00:00,23,47947.82608695652,57497.0
2024-05-02 18:00:00,22,52584.0,55331.0
2024-05-02 19:00:00,19,53115.21052631579,59363.0
2024-05-02 20:00:00,20,55439.6,62385.0
2024-05-02 21:00:00,14,66462.85714285714,65050.0
2024-05-02 22:00:00,16,51549.625,43132.5
2024-05-02 23:00:00,21,61429.333333333336,60972.0
2024-05-03 00:00:00,21,52328.09523809524,58043.0
2024-05-03 03:00:00,17,54210.76470588235,51397.0
2024-05-03 04:00:00,19,54039.89473684211,56345.0
2024-05-03 05:00:00,24,51651.5,57530.0
2024-05-03 06:00:00,17,46262.35294117647,32859.0
2024-05-03 07:00:00,15,54588.8,44951.0
2024-05-03 08:00:00,19,44857.10526315789,42931.0
2024-05-03 09:00:00,20,50986.4,58031.0
2024-05-03 10:00:00,16,51139.5,45039.5
2024-05-03 11:00:00,16,57139.125,54191.0
2024-05-03 12:00:00,18,53277.666666666664,48655.0
2024-05-03 13:00:00,21,57233.28571428572,57135.0
2024-05-03 14:00:00,17,47327.470588235294,52219.0
2024-05-03 15:00:00,21,47240.857142857145,45722.0
2024-05-03 16:00:00,25,52183.36,47726.0
2024-05-03 17:00:00,18,54810.61111111111,49605.0
2024-05-03 18:00:00,17,47121.705882352944,47826.0
2024-05-03 19:00:00,17,49738.0,46393.0
2024-05-03 20:00:00,19,53982.63157894737,57782.0
2024-05-03 21:00:00,21,50409.04761904762,51604.0
2024-05-03 22:00:00,21,47925.380952380954,49183.0
2024-05-03 23:00:00,21,50664.380952380954,58288.0
2024-05-04 00:00:00,16,38846.5,39194.0
2024-05-04 03:00:00,16,56001.875,55384.0
2024-05-04 04:00:00,29,46249.68965517241,46427.0
2024-05-04 05:00:00,15,40956.26666666667,41086.0
2024-05-04 06:00:00,18,63288.055555555555,64407.5
2024-05-04 07:00:00,27,50465.40740740741,41764.0
2024-05-04 08:00:00,23,61568.82608695652,64013.0
2024-05-04 09:00:00,14,35449.142857142855,31789.0
2024-05-04 10:00:00,20,42766.55,40602.0
2024-05-04 11:00:00,19,55064.05263157895,50369.0
2024-05-04 12:00:00,21,44274.40909090909,47560.0
2024-05-04 13:00:00,16,54910.875,59419.5
2024-05-04 14:00:00,27,40752.92592592593,36978.0
2024-05-04 15:00:00,20,44082.75,42568.0
2024-05-04 16:00:00,13,49044.307692307695,37715.0
2024-05-04 17:00:00,19,40508.78947368421,31652.0
2024-05-04 18:00:00,20,38330.3,35249.5
2024-05-04 19:00:00,22,50561.5,50243.5
2024-05-04 20:00:00,27,47608.607142857145,36902.5
2024-05-04 21:00:00,17,65607.23529411765,66251.0
2024-05-04 22:00:00,18,40719.77777777778,32519.0
2024-05-04 23:00:00,17,48375.05882352941,46063.0
2024-05-05 00:00:00,21,45594.23809523809,38459.0
2024-05-05 03:00:00,16,54146.3125,53776.5
2024-05-05 04:00:00,14,54062.07142857143,58159.0
2024-05-05 05:00:00,27,50835.37037037037,55784.0
2024-05-05 06:00:00,13,43140.230769230766,33873.0
2024-05-05 07:00:00,12,33609.75,23123.5
2024-05-05 08:00:00,16,49058.5625,51294.5
2024-05-05 09:00:00,23,44458.260869565216,36632.0
2024-05-05 10:00:00,21,55252.57142857143,57291.0
2024-05-05 11:00:00,17,46555.64705882353,53970.0
2024-05-05 12:00:00,29,47296.55172413793,41717.0
2024-05-05 13:00:00,13,47199.38461538462,43653.0
2024-05-05 14:00:00,20,52639.2,59251.5
2024-05-05 15:00:00,23,45754.217391304344,55871.0
2024-05-05 16:00:00,26,57718.57692307692,66586.0
2024-05-05 17:00:00,19,45276.0,35872.0
2024-05-05 18:00:00,20,42199.85,27938.5
2024-05-05 19:00:00,15,43756.53333333333,36233.0
2024-05-05 20:00:00,14,49463.07142857143,51127.5
2024-05-05 21:00:00,24,55526.875,60441.0
2024-05-05 22:00:00,18,54798.833333333336,52973.0
2024-05-05 23:00:00,22,37247.045454545456,29425.5
2024-05-06 00:00:00,17,50079.64705882353,52392.0
2024-05-06 03:00:00,17,42270.76470588235,47453.0
2024-05-06 04:00:00,19,46617.63157894737,49031.0
2024-05-06 05:00:00,27,41836.51851851852,43590.0
2024-05-06 06:00:00,18,49982.88888888889,54734.0
2024-05-06 07:00:00,18,55902.666666666664,63673.0
2024-05-06 08:00:00,28,55292.67857142857,56887.0
2024-05-06 09:00:00,18,39897.38888888889,44674.5
2024-05-06 10:00:00,28,49760.392857142855,54189.5
2024-05-06 11:00:00,15,54619.2,52647.0
2024-05-06 12:00:00,20,45632.3,48010.0
2024-05-06 13:00:00,20,63638.2,69184.5
2024-05-06 14:00:00,14,31348.5,23860.5
2024-05-06 15:00:00,19,57560.94736842105,58572.0
2024-05-06 16:00:00,23,51996.47826086957,49389.0
2024-05-06 17:00:00,15,28640.333333333332,23539.0
2024-05-06 18:00:00,22,55049.0,71863.5
2024-05-06 19:00:00,11,49163.454545454544,45388.0
2024-05-06 20:00:00,21,65226.80952380953,71626.0
2024-05-06 21:00:00,17,41773.117647058825,26534.0
2024-05-06 22:00:00,10,39416.7,36105.0
2024-05-06 23:00:00,21,62961.23809523809,63961.0
2024-05-07 00:00:00,15,57028.13333333333,51664.0
2024-05-07 03:00:00,17,56804.58823529412,55777.0
2024-05-07 04:00:00,24,53176.791666666664,53226.0
2024-05-07 05:00:00,14,45157.0,39254.5
2024-05-07 06:00:00,15,41207.4,42112.0
2024-05-07 07:00:00,11,48089.36363636364,37174.0
2024-05-07 08:00:00,17,50070.94117647059,56274.0
2024-05-07 09:00:00,16,48329.9375,35979.0
2024-05-07 10:00:00,22,47010.63636363636,43767.0
2024-05-07 11:00:00,18,46863.77777777778,48669.5
2024-05-07 12:00:00,19,53868.10526315789,44090.0
2024-05-07 13:00:00,14,55459.07142857143,63676.5
2024-05-07 14:00:00,21,55427.95238095238,50612.0
2024-05-07 15:00:00,22,42340.0,33966.0
2024-05-07 16:00:00,22,42877.86363636364,32347.0
2024-05-07 17:00:00,14,55907.78571428572,60997.5
2024-05-07 18:00:00,15,58201.0,59513.0
2024-05-07 19:00:00,17,60100.82352941176,59307.0
2024-05-07 20:00:00,16,54991.1875,52821.0
2024-05-07 21:00:00,21,51314.666666666664,43349.0
2024-05-07 22:00:00,19,42650.26315789474,37781.0
2024-05-07 23:00:00,17,54003.0,51763.0
2024-05-08 00:00:00,21,52471.28571428572,48708.0
2024-05-08 03:00:00,13,40972.153846153844,40897.0
2024-05-08 04:00:00,24,46696.083333333336,46886.5
2024-05-08 05:00:00,15,51524.933333333334,47732.0
2024-05-08 06:00:00,24,55765.0,62032.5
2024-05-08 07:00:00,22,52980.90909090909,52617.5
2024-05-08 08:00:00,23,53378.913043478264,54693.0
2024-05-08 09:00:00,18,50662.22222222222,57494.0
2024-05-08 10:00:00,17,39080.0,30796.0
2024-05-08 11:00:00,25,41347.2,41115.0
2024-05-08 12:00:00,21,47769.142857142855,46794.0
2024-05-08 13:00:00,16,47761.75,43511.5
2024-05-08 14:00:00,23,44955.739130434784,37512.0
2024-05-08 15:00:00,12,53878.25,55838.5
2024-05-08 16:00:00,20,47089.05,51912.5
2024-05-08 17:00:00,21,51722.04761904762,50962.0
2024-05-08 18:00:00,15,44276.13333333333,44082.0
2024-05-08 19:00:00,15,57131.8,61840.0
2024-05-08 20:00:00,17,40448.294117647056,31098.0
2024-05-08 21:00:00,28,44142.71428571428,41242.5
2024-05-08 22:00:00,14,50193.92857142857,59006.0
2024-05-08 23:00:00,11,31846.909090909092,26175.0
2024-05-09 00:00:00,25,51479.48,53869.0
2024-05-09 03:00:00,22,49102.818181818184,42678.5
2024-05-09 04:00:00,11,46779.818181818184,47993.0
2024-05-09 05:00:00,28,53120.142857142855,57239.0
2024-05-09 06:00:00,25,46058.28,47563.0
2024-05-09 07:00:00,11,44787.36363636364,45940.0
2024-05-09 08:00:00,20,38461.25,35033.0
2024-05-09 09:00:00,16,52418.8125,52964.5
2024-05-09 10:00:00,15,52349.333333333336,52699.0
2024-05-09 11:00:00,12,41406.333333333336,26564.0
2024-05-09 12:00:00,17,42089.17647058824,39432.0
2024-05-09 13:00:00,18,61315.444444444445,65519.0
2024-05-09 14:00:00,19,53894.31578947369,59122.0
2024-05-09 15:00:00,20,58455.35,59132.5
2024-05-09 16:00:00,15,48045.46666666667,55951.0
2024-05-09 17:00:00,17,60222.41176470588,62810.0
2024-05-09 18:00:00,29,46359.55172413793,39841.0
2024-05-09 19:00:00,21,46921.57142857143,42592.0
2024-05-09 20:00:00,25,43995.16,41180.0
2024-05-09 21:00:00,20,55508.5,61431.5
2024-05-09 22:00:00,14,56330.42857142857,65077.5
2024-05-09 23:00:00,25,50655.12,52283.0
2024-05-10 00:00:00,23,43294.086956521736,43230.0
2024-05-10 03:00:00,14,48089.28571428572,52351.0
2024-05-10 04:00:00,16,56365.0,50588.5
2024-05-10 05:00:00,16,56433.5,52384.5
2024-05-10 06:00:00,18,57178.38888888889,61127.0
2024-05-10 07:00:00,30,45085.76666666667,48852.5
2024-05-10 08:00:00,23,65262.391304347824,70817.0
2024-05-10 09:00:00,25,48006.36,54750.0
2024-05-10 10:00:00,18,49900.27777777778,52196.0
2024-05-10 11:00:00,19,45898.89473684211,40266.0
2024-05-10 12:00:00,21,51080.666666666664,43376.0
2024-05-10 13:00:00,22,43139.818181818184,48006.0
2024-05-10 14:00:00,13,57902.230769230766,58390.0
2024-05-10 15:00:00,21,54373.19047619047,60169.0
2024-05-10 16:00:00,25,51788.0,55308.0
2024-05-10 17:00:00,25,50754.36,48704.0
2024-05-10 18:00:00,25,50523.68,49253.0
2024-05-10 19:00:00,20,44202.95,37720.5
2024-05-10 20:00:00,26,53036.46153846154,49984.0
2024-05-10 21:00:00,25,43643.52,39968.0
2024-05-10 22:00:00,14,48127.5,41447.5
2024-05-10 23:00:00,26,49616.807692307695,43767.5
2024-05-11 00:00:00,19,57022.47368421053,52303.0
2024-05-11 03:00:00,27,49011.22222222222,54316.0
2024-05-11 04:00:00,16,54892.625,53308.5
2024-05-11 05:00:00,17,69484.88235294117,73575.0
2024-05-11 06:00:00,24,41585.5,32566.0
2024-05-11 07:00:00,23,38600.086956521736,36052.0
2024-05-11 08:00:00,30,49361.13333333333,52326.0
2024-05-11 09:00:00,13,51170.307692307695,44643.0
2024-05-11 10:00:00,21,50357.80952380953,48818.0
2024-05-11 11:00:00,30,52268.86666666667,54996.5
2024-05-11 12:00:00,25,51054.0,53601.0
2024-05-11 13:00:00,18,46160.22222222222,55326.5
2024-05-11 14:00:00,26,49965.692307692305,52805.5
2024-05-11 15:00:00,16,41728.875,37361.5
2024-05-11 16:00:00,20,51488.55,47061.0
2024-05-11 17:00:00,22,58073.77272727273,57803.5
2024-05-11 18:00:00,14,49918.5,46066.0
2024-05-11 19:00:00,16,44952.625,43389.5
2024-05-11 20:00:00,22,47436.318181818184,42605.5
2024-05-11 21:00:00,22,42268.40909090909,45342.0
2024-05-11 22:00:00,19,46574.94736842105,42142.0
